1112,Vasya,2,Vasya@ukr.com,4,1,423
1113,Olya,3,Vasya@ukr.com,3,4,365
1114,Vasya,1,Tonya@gmail.com,3,2,100
1115,Petro,1,Olya@gmail.com,1,3,423
1116,Vasya,3,Tonya@gmail.com,3,4,200
1117,Vasya,3,Igor@gmail.com,4,1,200
1118,Petro,2,Olya@gmail.com,4,4,100
1119,Igor,3,Nastya@gmail.com,4,2,100
1120,Igor,1,Nastya@gmail.com,1,2,423
1121,Tonya,1,Tonya@gmail.com,1,3,423
1122,Vasya,2,Vasya@ukr.com,4,4,423
1123,Olya,3,Tonya@gmail.com,3,2,100
1124,Vasya,1,Vasya@ukr.com,1,3,365
1125,Nastya,1,Nastya@gmail.com,3,3,100
1126,Tonya,2,Tonya@gmail.com,3,2,423
1127,Vasya,1,Olya@gmail.com,4,3,423
1128,Nastya,2,Tonya@gmail.com,4,2,365
1129,Igor,2,Vasya@ukr.com,3,2,200
1130,Olya,1,Olya@gmail.com,4,4,423
1131,Olya,3,Tonya@gmail.com,2,1,365
1132,Petro,1,Vasya@ukr.com,1,2,100
1133,Nastya,2,Tonya@gmail.com,1,3,200
1134,Tonya,1,Igor@gmail.com,3,3,365
1135,Vasya,1,Nastya@gmail.com,1,1,423
1136,Nastya,3,Nastya@gmail.com,3,3,100
1137,Vasya,1,Nastya@gmail.com,2,2,365
1138,Vasya,3,Vasya@ukr.com,2,2,100
1139,Petro,3,Olya@gmail.com,2,1,100
1140,Olya,2,Vasya@ukr.com,1,1,365
1141,Olya,3,Vasya@ukr.com,3,2,365
1142,Igor,1,Tonya@gmail.com,3,1,200
1143,Tonya,1,Vasya@ukr.com,4,2,423
1144,Vasya,2,Vasya@ukr.com,1,2,200
1145,Nastya,1,Tonya@gmail.com,3,1,423
1146,Olya,1,Olya@gmail.com,3,3,200
1147,Vasya,3,Igor@gmail.com,3,4,200
1148,Petro,1,Olya@gmail.com,3,1,200
1149,Petro,1,Tonya@gmail.com,3,2,100
1150,Petro,2,Tonya@gmail.com,3,2,200
1151,Petro,3,Igor@gmail.com,3,4,100
1152,Olya,1,Olya@gmail.com,4,2,200
1153,Nastya,2,Nastya@gmail.com,3,1,100
1154,Tonya,1,Olya@gmail.com,4,3,365
1155,Vasya,3,Igor@gmail.com,1,1,100
1156,Igor,3,Tonya@gmail.com,2,1,100
1157,Petro,1,Igor@gmail.com,4,1,200
1158,Vasya,3,Olya@gmail.com,4,4,100
1159,Vasya,3,Vasya@ukr.com,4,1,200
1160,Vasya,2,Tonya@gmail.com,1,4,365
1161,Igor,2,Tonya@gmail.com,2,2,200
1162,Tonya,3,Nastya@gmail.com,1,3,100
1163,Vasya,1,Tonya@gmail.com,3,2,365
1164,Olya,2,Tonya@gmail.com,2,3,365
1165,Igor,2,Tonya@gmail.com,1,2,365
1166,Vasya,3,Igor@gmail.com,1,1,423
1167,Nastya,1,Nastya@gmail.com,1,1,200
1168,Olya,1,Nastya@gmail.com,4,1,200
1169,Tonya,3,Nastya@gmail.com,3,3,365
1170,Igor,1,Igor@gmail.com,3,4,423
1171,Igor,2,Olya@gmail.com,2,2,365
1172,Igor,2,Tonya@gmail.com,2,1,100
1173,Nastya,1,Olya@gmail.com,1,4,200
1174,Petro,3,Igor@gmail.com,1,1,423
1175,Nastya,2,Nastya@gmail.com,2,1,365
1176,Igor,1,Tonya@gmail.com,1,2,423
1177,Petro,3,Tonya@gmail.com,3,4,200
1178,Nastya,2,Nastya@gmail.com,2,1,365
1179,Nastya,2,Olya@gmail.com,3,2,365
1180,Olya,2,Tonya@gmail.com,3,4,365
1181,Olya,2,Nastya@gmail.com,3,4,365
1182,Vasya,2,Olya@gmail.com,1,2,200
1183,Tonya,2,Igor@gmail.com,1,4,100
1184,Tonya,1,Olya@gmail.com,4,1,100
1185,Vasya,1,Igor@gmail.com,1,2,365
1186,Vasya,1,Olya@gmail.com,2,3,423
1187,Vasya,3,Nastya@gmail.com,3,2,365
1188,Nastya,3,Olya@gmail.com,1,3,365
1189,Nastya,1,Tonya@gmail.com,4,4,200
1190,Igor,3,Tonya@gmail.com,3,1,200
1191,Nastya,3,Tonya@gmail.com,4,3,100
1192,Nastya,3,Olya@gmail.com,3,1,365
1193,Tonya,1,Vasya@ukr.com,3,4,423
1194,Tonya,3,Nastya@gmail.com,1,4,200
1195,Nastya,1,Nastya@gmail.com,2,4,100
1196,Igor,3,Nastya@gmail.com,4,3,200
1197,Igor,1,Tonya@gmail.com,4,1,200
1198,Petro,2,Vasya@ukr.com,2,2,200
1199,Igor,2,Vasya@ukr.com,1,4,100
1200,Igor,1,Vasya@ukr.com,1,2,100
1201,Petro,1,Tonya@gmail.com,4,2,200
1202,Petro,2,Vasya@ukr.com,1,4,100
1203,Tonya,3,Olya@gmail.com,1,1,423
1204,Vasya,1,Nastya@gmail.com,2,4,100
1205,Tonya,1,Nastya@gmail.com,2,1,365
1206,Igor,1,Nastya@gmail.com,4,1,365
1207,Vasya,3,Nastya@gmail.com,1,2,100
1208,Olya,2,Olya@gmail.com,1,2,365
1209,Nastya,3,Olya@gmail.com,4,1,200
1210,Nastya,1,Vasya@ukr.com,2,4,200
1211,Igor,2,Tonya@gmail.com,3,2,200
1212,Igor,3,Tonya@gmail.com,4,1,423
1213,Olya,1,Igor@gmail.com,3,3,100
1214,Igor,1,Tonya@gmail.com,3,3,200
1215,Olya,1,Nastya@gmail.com,1,4,200
1216,Petro,2,Nastya@gmail.com,3,3,423
1217,Nastya,1,Nastya@gmail.com,3,4,423
1218,Petro,1,Nastya@gmail.com,3,1,365
1219,Igor,2,Vasya@ukr.com,3,4,200
1220,Vasya,2,Olya@gmail.com,3,1,200
1221,Vasya,1,Igor@gmail.com,1,2,365
1222,Petro,3,Nastya@gmail.com,4,3,100
1223,Nastya,1,Igor@gmail.com,2,1,200
1224,Vasya,3,Olya@gmail.com,4,1,365
1225,Nastya,3,Olya@gmail.com,1,4,423
1226,Nastya,3,Nastya@gmail.com,1,4,365
1227,Vasya,1,Tonya@gmail.com,2,4,365
1228,Olya,1,Tonya@gmail.com,4,2,200
1229,Nastya,3,Tonya@gmail.com,4,4,365
1230,Nastya,2,Tonya@gmail.com,2,3,200
1231,Vasya,1,Nastya@gmail.com,4,2,365
1232,Igor,1,Olya@gmail.com,3,2,100
1233,Nastya,2,Tonya@gmail.com,2,3,423
1234,Tonya,2,Tonya@gmail.com,2,2,100
1235,Olya,2,Nastya@gmail.com,3,4,365
1236,Nastya,1,Igor@gmail.com,1,2,100
1237,Tonya,1,Tonya@gmail.com,3,1,365
1238,Igor,3,Tonya@gmail.com,2,3,100
1239,Olya,1,Igor@gmail.com,2,3,365
1240,Tonya,3,Tonya@gmail.com,2,3,365
1241,Vasya,2,Igor@gmail.com,4,2,423
1242,Petro,2,Nastya@gmail.com,4,1,365
1243,Igor,2,Igor@gmail.com,2,4,423
1244,Nastya,1,Nastya@gmail.com,3,2,100
1245,Vasya,2,Igor@gmail.com,4,4,100
1246,Tonya,3,Tonya@gmail.com,2,2,200
1247,Petro,1,Olya@gmail.com,1,2,365
1248,Tonya,3,Tonya@gmail.com,3,3,100
1249,Nastya,1,Tonya@gmail.com,4,1,365
1250,Vasya,2,Tonya@gmail.com,4,3,365
1251,Petro,3,Tonya@gmail.com,2,1,423
1252,Nastya,1,Olya@gmail.com,1,3,100
1253,Igor,1,Igor@gmail.com,2,1,100
1254,Tonya,2,Vasya@ukr.com,3,3,423
1255,Nastya,3,Vasya@ukr.com,1,4,423
1256,Olya,1,Igor@gmail.com,2,3,423
1257,Igor,2,Nastya@gmail.com,1,3,100
1258,Igor,1,Nastya@gmail.com,1,1,423
1259,Olya,3,Nastya@gmail.com,1,1,365
1260,Petro,3,Igor@gmail.com,1,2,200
1261,Petro,2,Olya@gmail.com,2,4,423
1262,Tonya,1,Nastya@gmail.com,4,4,200
1263,Vasya,3,Igor@gmail.com,3,4,423
1264,Petro,3,Vasya@ukr.com,1,2,200
1265,Tonya,1,Igor@gmail.com,2,1,365
1266,Olya,1,Igor@gmail.com,2,3,365
1267,Nastya,2,Tonya@gmail.com,2,1,100
1268,Petro,3,Vasya@ukr.com,2,1,365
1269,Tonya,3,Vasya@ukr.com,1,4,423
1270,Nastya,2,Olya@gmail.com,3,2,423
1271,Petro,3,Tonya@gmail.com,3,3,200
1272,Olya,1,Vasya@ukr.com,4,3,365
1273,Tonya,3,Igor@gmail.com,1,4,200
1274,Nastya,2,Nastya@gmail.com,2,2,200
1275,Igor,1,Tonya@gmail.com,4,2,365
1276,Nastya,1,Olya@gmail.com,3,2,365
1277,Vasya,1,Igor@gmail.com,2,2,365
1278,Igor,1,Igor@gmail.com,3,2,423
1279,Nastya,2,Olya@gmail.com,1,2,423
1280,Olya,1,Nastya@gmail.com,2,1,423
1281,Nastya,3,Nastya@gmail.com,4,4,365
1282,Vasya,2,Igor@gmail.com,3,4,100
1283,Olya,3,Igor@gmail.com,2,3,423
1284,Vasya,2,Igor@gmail.com,1,1,365
1285,Vasya,3,Olya@gmail.com,3,1,365
1286,Igor,1,Nastya@gmail.com,4,2,100
1287,Igor,2,Tonya@gmail.com,2,4,423
1288,Igor,1,Olya@gmail.com,3,4,423
1289,Tonya,2,Nastya@gmail.com,4,4,200
1290,Olya,1,Nastya@gmail.com,2,3,100
1291,Olya,3,Olya@gmail.com,4,3,100
1292,Tonya,3,Tonya@gmail.com,3,2,200
1293,Vasya,2,Vasya@ukr.com,2,3,200
1294,Vasya,1,Nastya@gmail.com,2,4,365
1295,Vasya,2,Vasya@ukr.com,3,4,365
1296,Vasya,3,Olya@gmail.com,2,2,100
1297,Igor,3,Nastya@gmail.com,2,4,365
1298,Igor,3,Tonya@gmail.com,2,4,423
1299,Olya,3,Tonya@gmail.com,4,2,365
1300,Petro,3,Tonya@gmail.com,3,1,100
1301,Petro,3,Olya@gmail.com,3,4,200
1302,Olya,1,Igor@gmail.com,1,3,100
1303,Olya,3,Nastya@gmail.com,1,1,200
1304,Tonya,1,Olya@gmail.com,2,1,100
1305,Igor,2,Olya@gmail.com,3,2,365
1306,Olya,2,Igor@gmail.com,3,1,200
1307,Petro,3,Nastya@gmail.com,2,1,365
1308,Petro,2,Nastya@gmail.com,2,2,100
1309,Nastya,1,Vasya@ukr.com,4,4,365
1310,Igor,2,Tonya@gmail.com,3,4,100
1311,Vasya,1,Olya@gmail.com,2,3,423
1312,Olya,1,Igor@gmail.com,1,1,100
1313,Nastya,3,Vasya@ukr.com,4,4,365
1314,Vasya,2,Nastya@gmail.com,4,4,365
1315,Vasya,1,Tonya@gmail.com,2,1,365
1316,Olya,2,Igor@gmail.com,1,3,423
1317,Vasya,3,Olya@gmail.com,4,4,423
1318,Vasya,3,Igor@gmail.com,1,4,423
1319,Igor,1,Vasya@ukr.com,4,2,200
1320,Vasya,2,Nastya@gmail.com,3,2,200
1321,Igor,2,Vasya@ukr.com,3,2,100
1322,Vasya,2,Vasya@ukr.com,4,1,365
1323,Nastya,2,Tonya@gmail.com,3,4,100
1324,Petro,3,Olya@gmail.com,4,4,100
1325,Olya,1,Vasya@ukr.com,4,4,200
1326,Tonya,2,Tonya@gmail.com,3,4,365
1327,Tonya,2,Olya@gmail.com,3,4,200
1328,Olya,2,Tonya@gmail.com,2,2,100
1329,Tonya,1,Vasya@ukr.com,2,2,423
1330,Tonya,3,Tonya@gmail.com,3,2,423
1331,Vasya,2,Olya@gmail.com,2,3,100
1332,Olya,1,Vasya@ukr.com,3,4,100
1333,Petro,1,Vasya@ukr.com,2,2,365
1334,Nastya,3,Tonya@gmail.com,2,4,365
1335,Olya,2,Nastya@gmail.com,4,2,423
1336,Nastya,2,Igor@gmail.com,3,3,365
1337,Igor,3,Vasya@ukr.com,2,4,100
1338,Igor,2,Vasya@ukr.com,3,1,365
1339,Vasya,2,Igor@gmail.com,4,3,200
1340,Tonya,3,Vasya@ukr.com,3,1,365
1341,Tonya,2,Tonya@gmail.com,1,1,365
1342,Nastya,1,Tonya@gmail.com,2,2,200
1343,Igor,1,Nastya@gmail.com,1,4,100
1344,Petro,2,Nastya@gmail.com,4,4,200
1345,Nastya,3,Olya@gmail.com,2,1,365
1346,Nastya,3,Igor@gmail.com,2,3,200
1347,Petro,3,Nastya@gmail.com,1,2,423
1348,Nastya,2,Olya@gmail.com,4,2,100
1349,Olya,2,Igor@gmail.com,3,4,100
1350,Vasya,3,Nastya@gmail.com,3,4,423
1351,Vasya,3,Tonya@gmail.com,1,3,200
1352,Tonya,1,Nastya@gmail.com,2,4,423
1353,Vasya,1,Tonya@gmail.com,1,3,200
1354,Vasya,2,Tonya@gmail.com,2,2,100
1355,Tonya,2,Igor@gmail.com,1,4,423
1356,Petro,2,Igor@gmail.com,2,4,423
1357,Vasya,1,Tonya@gmail.com,1,2,365
1358,Igor,3,Igor@gmail.com,4,3,200
1359,Petro,3,Olya@gmail.com,2,1,423
1360,Vasya,2,Tonya@gmail.com,2,2,200
1361,Olya,1,Vasya@ukr.com,1,4,423
1362,Petro,2,Tonya@gmail.com,4,2,200
1363,Igor,2,Igor@gmail.com,1,1,200
1364,Nastya,1,Nastya@gmail.com,3,3,365
1365,Igor,3,Tonya@gmail.com,2,2,200
1366,Igor,3,Tonya@gmail.com,1,4,423
1367,Olya,3,Tonya@gmail.com,3,4,423
1368,Olya,3,Tonya@gmail.com,3,2,200
1369,Petro,1,Nastya@gmail.com,1,1,100
1370,Nastya,3,Vasya@ukr.com,4,1,365
1371,Tonya,1,Tonya@gmail.com,4,2,365
1372,Vasya,3,Igor@gmail.com,3,4,200
1373,Tonya,1,Nastya@gmail.com,4,3,100
1374,Olya,3,Olya@gmail.com,1,2,423
1375,Igor,3,Olya@gmail.com,1,4,200
1376,Vasya,1,Nastya@gmail.com,4,1,100
1377,Tonya,2,Vasya@ukr.com,2,2,200
1378,Petro,2,Vasya@ukr.com,3,3,200
1379,Petro,2,Nastya@gmail.com,1,4,365
1380,Vasya,1,Igor@gmail.com,1,4,423
1381,Petro,2,Nastya@gmail.com,2,3,100
1382,Vasya,2,Vasya@ukr.com,4,3,100
1383,Vasya,1,Nastya@gmail.com,2,2,100
1384,Igor,2,Tonya@gmail.com,4,2,100
1385,Olya,3,Vasya@ukr.com,2,2,423
1386,Igor,2,Igor@gmail.com,2,3,100
1387,Petro,3,Olya@gmail.com,2,4,200
1388,Olya,3,Tonya@gmail.com,2,3,365
1389,Vasya,1,Igor@gmail.com,3,1,365
1390,Igor,3,Tonya@gmail.com,2,4,365
1391,Tonya,3,Vasya@ukr.com,2,1,423
1392,Tonya,1,Tonya@gmail.com,1,3,100
1393,Olya,1,Vasya@ukr.com,1,2,200
1394,Tonya,3,Tonya@gmail.com,2,4,423
1395,Olya,2,Igor@gmail.com,2,4,200
1396,Olya,1,Nastya@gmail.com,3,3,365
1397,Petro,1,Nastya@gmail.com,4,2,100
1398,Nastya,1,Olya@gmail.com,3,3,100
1399,Vasya,1,Tonya@gmail.com,2,2,423
1400,Igor,3,Olya@gmail.com,2,1,100
1401,Olya,2,Igor@gmail.com,1,3,365
1402,Petro,3,Tonya@gmail.com,3,4,365
1403,Nastya,1,Nastya@gmail.com,1,1,200
1404,Igor,3,Olya@gmail.com,1,4,365
1405,Olya,1,Nastya@gmail.com,3,2,423
1406,Nastya,3,Olya@gmail.com,3,4,100
1407,Vasya,3,Nastya@gmail.com,1,2,365
1408,Tonya,2,Tonya@gmail.com,4,1,200
1409,Olya,2,Nastya@gmail.com,2,1,423
1410,Olya,3,Nastya@gmail.com,2,1,100
1411,Tonya,1,Tonya@gmail.com,1,4,100
1412,Petro,2,Olya@gmail.com,2,4,100
1413,Igor,2,Vasya@ukr.com,4,4,100
1414,Olya,3,Tonya@gmail.com,3,4,100
1415,Petro,3,Olya@gmail.com,2,2,100
1416,Igor,2,Nastya@gmail.com,2,2,200
1417,Olya,3,Igor@gmail.com,3,3,365
1418,Tonya,3,Igor@gmail.com,2,4,423
1419,Olya,1,Tonya@gmail.com,4,3,423
1420,Vasya,1,Nastya@gmail.com,1,2,200
1421,Tonya,1,Igor@gmail.com,4,4,423
1422,Olya,3,Tonya@gmail.com,4,2,365
1423,Olya,1,Tonya@gmail.com,1,2,200
1424,Nastya,3,Nastya@gmail.com,3,3,365
1425,Olya,3,Nastya@gmail.com,4,4,423
1426,Igor,2,Igor@gmail.com,1,2,200
1427,Vasya,3,Igor@gmail.com,1,2,100
1428,Petro,2,Vasya@ukr.com,1,2,365
1429,Nastya,2,Olya@gmail.com,3,4,100
1430,Petro,3,Nastya@gmail.com,4,1,365
1431,Tonya,1,Nastya@gmail.com,2,4,423
1432,Igor,2,Olya@gmail.com,3,1,200
1433,Petro,2,Vasya@ukr.com,3,3,365
1434,Tonya,1,Tonya@gmail.com,3,4,200
1435,Petro,2,Vasya@ukr.com,3,1,100
1436,Igor,1,Olya@gmail.com,3,4,100
1437,Vasya,2,Igor@gmail.com,4,3,200
1438,Igor,3,Olya@gmail.com,1,2,200
1439,Igor,3,Vasya@ukr.com,3,3,365
1440,Petro,3,Olya@gmail.com,1,3,365
1441,Tonya,2,Igor@gmail.com,2,2,365
1442,Vasya,3,Nastya@gmail.com,4,1,365
1443,Olya,3,Igor@gmail.com,1,3,100
1444,Vasya,3,Nastya@gmail.com,3,3,423
1445,Igor,3,Igor@gmail.com,4,2,100
1446,Olya,1,Vasya@ukr.com,4,1,200
1447,Nastya,3,Tonya@gmail.com,1,2,423
1448,Igor,1,Nastya@gmail.com,3,1,200
1449,Tonya,1,Vasya@ukr.com,3,1,200
1450,Petro,3,Vasya@ukr.com,4,1,423
1451,Nastya,1,Olya@gmail.com,4,2,423
1452,Olya,2,Tonya@gmail.com,3,3,100
1453,Igor,2,Igor@gmail.com,3,3,423
1454,Olya,1,Tonya@gmail.com,4,1,200
1455,Igor,1,Igor@gmail.com,2,3,100
1456,Tonya,1,Nastya@gmail.com,2,4,365
1457,Nastya,3,Olya@gmail.com,3,2,365
1458,Vasya,2,Tonya@gmail.com,1,1,365
1459,Olya,2,Igor@gmail.com,3,1,100
1460,Igor,3,Tonya@gmail.com,4,2,200
1461,Olya,3,Olya@gmail.com,3,1,200
1462,Vasya,3,Igor@gmail.com,2,2,423
1463,Tonya,3,Nastya@gmail.com,3,3,423
1464,Vasya,2,Igor@gmail.com,1,1,100
1465,Olya,2,Olya@gmail.com,4,1,423
1466,Petro,3,Tonya@gmail.com,4,2,200
1467,Olya,1,Olya@gmail.com,3,3,100
1468,Igor,1,Tonya@gmail.com,1,3,423
1469,Petro,2,Olya@gmail.com,1,4,423
1470,Nastya,1,Vasya@ukr.com,1,3,100
1471,Petro,1,Igor@gmail.com,4,1,200
1472,Igor,1,Nastya@gmail.com,4,4,100
1473,Vasya,1,Nastya@gmail.com,2,3,365
1474,Igor,1,Olya@gmail.com,2,2,365
1475,Petro,1,Tonya@gmail.com,2,3,200
1476,Olya,2,Tonya@gmail.com,1,2,365
1477,Vasya,3,Olya@gmail.com,1,4,100
1478,Vasya,3,Vasya@ukr.com,1,4,423
1479,Tonya,3,Igor@gmail.com,3,2,200
1480,Petro,2,Igor@gmail.com,3,4,423
1481,Nastya,2,Vasya@ukr.com,1,1,200
1482,Vasya,1,Nastya@gmail.com,4,2,100
1483,Petro,1,Tonya@gmail.com,4,1,200
1484,Tonya,3,Tonya@gmail.com,2,4,365
1485,Olya,1,Tonya@gmail.com,3,1,365
1486,Nastya,3,Vasya@ukr.com,4,3,423
1487,Tonya,1,Tonya@gmail.com,1,1,423
1488,Nastya,2,Tonya@gmail.com,1,2,423
1489,Vasya,1,Igor@gmail.com,2,4,423
1490,Nastya,1,Nastya@gmail.com,1,1,423
1491,Olya,2,Olya@gmail.com,4,3,100
1492,Vasya,2,Nastya@gmail.com,4,3,423
1493,Tonya,3,Nastya@gmail.com,2,2,100
1494,Petro,2,Igor@gmail.com,3,2,100
1495,Igor,1,Nastya@gmail.com,2,1,100
1496,Petro,2,Nastya@gmail.com,2,3,365
1497,Vasya,1,Nastya@gmail.com,2,2,365
1498,Olya,2,Igor@gmail.com,2,1,423
1499,Vasya,1,Tonya@gmail.com,1,3,200
1500,Igor,3,Igor@gmail.com,2,3,423
1501,Igor,2,Igor@gmail.com,1,3,200
1502,Petro,2,Tonya@gmail.com,4,1,200
1503,Igor,1,Igor@gmail.com,3,1,200
1504,Vasya,1,Olya@gmail.com,4,1,423
1505,Tonya,3,Vasya@ukr.com,3,2,100
1506,Igor,2,Vasya@ukr.com,2,1,365
1507,Tonya,1,Tonya@gmail.com,1,4,365
1508,Nastya,1,Olya@gmail.com,4,3,100
1509,Olya,2,Vasya@ukr.com,3,2,200
1510,Nastya,2,Tonya@gmail.com,2,2,365
1511,Olya,2,Olya@gmail.com,2,1,365
1512,Nastya,2,Nastya@gmail.com,1,1,200
1513,Igor,3,Vasya@ukr.com,1,1,423
1514,Vasya,3,Olya@gmail.com,1,2,423
1515,Igor,1,Vasya@ukr.com,1,1,365
1516,Vasya,2,Tonya@gmail.com,1,2,200
1517,Igor,1,Vasya@ukr.com,3,4,423
1518,Vasya,1,Olya@gmail.com,2,2,100
1519,Igor,3,Nastya@gmail.com,2,2,423
1520,Igor,2,Vasya@ukr.com,3,3,365
1521,Igor,2,Nastya@gmail.com,1,4,200
1522,Nastya,2,Tonya@gmail.com,4,2,200
1523,Petro,1,Nastya@gmail.com,3,2,423
1524,Olya,1,Igor@gmail.com,4,1,423
1525,Vasya,1,Igor@gmail.com,3,4,100
1526,Igor,2,Vasya@ukr.com,1,2,100
1527,Tonya,2,Nastya@gmail.com,2,4,423
1528,Igor,2,Nastya@gmail.com,4,2,100
1529,Petro,3,Olya@gmail.com,3,3,200
1530,Vasya,2,Igor@gmail.com,3,4,200
1531,Petro,2,Nastya@gmail.com,2,4,200
1532,Petro,1,Tonya@gmail.com,1,1,365
1533,Olya,2,Igor@gmail.com,2,1,200
1534,Igor,3,Igor@gmail.com,1,3,365
1535,Olya,1,Vasya@ukr.com,4,3,100
1536,Vasya,2,Igor@gmail.com,2,3,200
1537,Petro,3,Nastya@gmail.com,3,1,423
1538,Petro,1,Tonya@gmail.com,1,4,365
1539,Tonya,1,Tonya@gmail.com,4,1,100
1540,Olya,1,Vasya@ukr.com,2,4,100
1541,Nastya,1,Olya@gmail.com,1,3,423
1542,Olya,1,Igor@gmail.com,1,3,423
1543,Tonya,2,Vasya@ukr.com,1,4,365
1544,Vasya,2,Olya@gmail.com,3,2,365
1545,Petro,2,Olya@gmail.com,4,1,200
1546,Vasya,1,Olya@gmail.com,2,1,100
1547,Vasya,3,Olya@gmail.com,1,4,423
1548,Vasya,1,Nastya@gmail.com,2,1,200
1549,Nastya,1,Vasya@ukr.com,3,1,100
1550,Petro,1,Vasya@ukr.com,4,4,365
1551,Nastya,2,Tonya@gmail.com,2,2,100
1552,Igor,1,Tonya@gmail.com,1,2,100
1553,Tonya,1,Vasya@ukr.com,4,3,365
1554,Igor,2,Tonya@gmail.com,1,3,365
1555,Petro,3,Olya@gmail.com,1,3,423
1556,Vasya,1,Olya@gmail.com,4,2,423
1557,Olya,3,Igor@gmail.com,1,1,100
1558,Igor,2,Olya@gmail.com,3,4,423
1559,Vasya,1,Tonya@gmail.com,1,3,100
1560,Igor,1,Vasya@ukr.com,2,4,200
1561,Olya,1,Olya@gmail.com,2,1,100
1562,Tonya,1,Vasya@ukr.com,2,1,100
1563,Igor,1,Vasya@ukr.com,1,2,365
1564,Igor,1,Tonya@gmail.com,2,1,423
1565,Tonya,2,Tonya@gmail.com,2,1,423
1566,Petro,1,Olya@gmail.com,3,4,200
1567,Vasya,3,Vasya@ukr.com,4,4,365
1568,Tonya,3,Vasya@ukr.com,1,2,200
1569,Tonya,3,Tonya@gmail.com,4,3,423
1570,Vasya,2,Olya@gmail.com,1,4,200
1571,Petro,2,Igor@gmail.com,4,4,423
1572,Petro,1,Tonya@gmail.com,2,2,200
1573,Igor,1,Tonya@gmail.com,4,4,423
1574,Nastya,3,Nastya@gmail.com,4,4,100
1575,Igor,2,Igor@gmail.com,2,3,423
1576,Petro,1,Olya@gmail.com,3,4,365
1577,Nastya,1,Nastya@gmail.com,2,3,365
1578,Petro,2,Nastya@gmail.com,3,1,365
1579,Tonya,3,Igor@gmail.com,2,2,423
1580,Tonya,3,Igor@gmail.com,4,4,200
1581,Nastya,2,Olya@gmail.com,3,3,100
1582,Vasya,3,Tonya@gmail.com,1,1,365
1583,Tonya,2,Nastya@gmail.com,3,3,100
1584,Tonya,1,Igor@gmail.com,4,1,365
1585,Petro,2,Igor@gmail.com,1,3,365
1586,Petro,3,Tonya@gmail.com,1,2,200
1587,Nastya,3,Vasya@ukr.com,4,1,100
1588,Nastya,2,Nastya@gmail.com,1,3,423
1589,Petro,3,Tonya@gmail.com,2,2,200
1590,Nastya,1,Igor@gmail.com,4,2,200
1591,Petro,2,Vasya@ukr.com,3,1,365
1592,Tonya,1,Vasya@ukr.com,1,3,365
1593,Tonya,1,Olya@gmail.com,1,3,423
1594,Nastya,2,Nastya@gmail.com,1,3,365
1595,Petro,1,Vasya@ukr.com,1,2,100
1596,Nastya,3,Tonya@gmail.com,1,2,100
1597,Vasya,1,Olya@gmail.com,3,3,423
1598,Petro,2,Igor@gmail.com,2,2,200
1599,Vasya,3,Vasya@ukr.com,1,3,365
1600,Nastya,1,Nastya@gmail.com,2,1,423
1601,Tonya,3,Nastya@gmail.com,1,1,365
1602,Olya,3,Igor@gmail.com,1,3,423
1603,Olya,2,Tonya@gmail.com,4,3,200
1604,Vasya,2,Tonya@gmail.com,1,4,200
1605,Petro,1,Olya@gmail.com,2,1,200
1606,Tonya,3,Nastya@gmail.com,2,3,200
1607,Vasya,3,Vasya@ukr.com,1,2,100
1608,Nastya,3,Nastya@gmail.com,1,1,423
1609,Olya,1,Tonya@gmail.com,1,2,423
1610,Igor,3,Olya@gmail.com,1,3,365
1611,Petro,1,Vasya@ukr.com,3,2,200
1612,Nastya,1,Igor@gmail.com,2,4,423
1613,Olya,2,Vasya@ukr.com,3,4,100
1614,Tonya,2,Igor@gmail.com,4,3,100
1615,Igor,1,Tonya@gmail.com,3,2,423
1616,Tonya,2,Igor@gmail.com,2,2,365
1617,Igor,1,Vasya@ukr.com,1,2,423
1618,Olya,3,Tonya@gmail.com,3,2,100
1619,Olya,2,Tonya@gmail.com,3,4,100
1620,Olya,2,Tonya@gmail.com,2,3,423
1621,Petro,1,Tonya@gmail.com,4,1,200
1622,Petro,1,Olya@gmail.com,1,1,423
1623,Petro,3,Nastya@gmail.com,1,3,423
1624,Tonya,2,Tonya@gmail.com,4,2,100
1625,Petro,2,Tonya@gmail.com,4,1,423
1626,Petro,1,Nastya@gmail.com,2,3,423
1627,Tonya,1,Tonya@gmail.com,1,3,200
1628,Olya,2,Nastya@gmail.com,4,3,423
1629,Vasya,3,Vasya@ukr.com,1,4,423
1630,Petro,1,Igor@gmail.com,2,2,365
1631,Vasya,1,Nastya@gmail.com,4,1,200
1632,Petro,1,Nastya@gmail.com,3,3,200
1633,Tonya,3,Tonya@gmail.com,4,1,423
1634,Igor,3,Vasya@ukr.com,4,4,200
1635,Vasya,3,Igor@gmail.com,3,1,423
1636,Petro,1,Igor@gmail.com,2,4,365
1637,Nastya,1,Olya@gmail.com,2,2,423
1638,Olya,3,Nastya@gmail.com,1,2,423
1639,Petro,2,Igor@gmail.com,3,3,365
1640,Vasya,3,Nastya@gmail.com,1,4,200
1641,Olya,1,Vasya@ukr.com,2,3,100
1642,Tonya,2,Tonya@gmail.com,4,1,100
1643,Nastya,3,Olya@gmail.com,2,2,100
1644,Nastya,3,Nastya@gmail.com,4,2,423
1645,Nastya,1,Tonya@gmail.com,1,1,365
1646,Olya,3,Igor@gmail.com,4,2,365
